100.0,0.17728439893438286,0.029978201588274335
100.0,0.16291226973790404,0.11504719869968875
100.0,0.1562159974982565,0.17393371645294597
100.0,0.06247625742346892,0.23760013100343438
100.0,0.1822716562228326,0.29396261664590745
100.0,0.1938208892928369,0.3617951014907304
100.0,0.09489903993245817,0.40105732858618287
100.0,0.09900910276954573,0.44079524813685367
100.0,0.1794252319360699,0.5476117731670667
100.0,0.06910328663728876,0.6114078672492909
100.0,0.19846456591036857,0.6750119009429186
100.0,0.11097227466547278,0.7416480932091041
100.0,0.04109488390124881,0.769184795012815
100.0,0.1138441399216146,0.839074099068516
100.0,0.17274185190465657,0.8922484555537274
100.0,0.199728131436408,0.9927430757566101
100.0,0.038908756272290526,1.0546422309618746
100.0,0.05092974319591065,1.1196474392258056
100.0,0.16959151896121685,1.184331638672065
100.0,0.07695147377183319,1.194247936629955
100.0,0.11912991007351086,1.295614304179036
100.0,0.18450007548445774,1.332835020048721
100.0,0.027484098984736846,1.4373773227534417
100.0,0.1799738288035239,1.4548499679822504
100.0,0.18264088198630177,1.5195901381268806
100.0,0.1606796759069303,1.574084194203458
100.0,0.19152352976034265,1.6835748037373037
100.0,0.18619513630014442,1.7114635180180606
100.0,0.0629619881744422,1.7836317136078719
100.0,0.14276959573349093,1.884872876271484
100.0,0.04292104201262325,1.9420338720837829
100.0,0.17417882485646405,1.9756204682903957
100.0,0.14113527342776802,2.0626965093994696
100.0,0.07257589665420262,2.123581343488024
100.0,0.054114152290083394,2.1489129863133574
100.0,0.1469280513070862,2.2383179763120893
100.0,0.17520219241904333,2.280434306376137
100.0,0.03535247831667543,2.3703998998159213
100.0,0.11279328726592593,2.444496226768271
100.0,0.18944147192939814,2.470315086764467
100.0,0.18346381523097893,2.5621112108236788
100.0,0.06437425524811358,2.591075902827178
100.0,0.13246201487519335,2.660757081767967
100.0,0.056537897598979855,2.733010066451704
100.0,0.06179269130357199,2.822413738310432
100.0,0.17283715975214234,2.830584334698279
100.0,0.1721791681892719,2.9095237787943016
100.0,0.06936365659555764,2.990000232930149
100.0,0.1258657689147637,3.0222859981787282
100.0,0.16561913484344823,3.1044882356710817
100.0,0.15194528366877835,3.1784861692484023
100.0,0.09912956826669812,3.2120669041178322
100.0,0.1217396437900782,3.3135897860350654
100.0,0.16612432314226144,3.3616678015445864
100.0,0.1070385846009582,3.44334190578223
100.0,0.1851845299918397,3.502088927896923
100.0,0.18235889955169102,3.580676522389702
100.0,0.06823999668650552,3.6422405220483274
100.0,0.1287198265862828,3.653951901422854
100.0,0.10424864531329298,3.7514487823449265
100.0,0.1343562874035182,3.8299075759982
100.0,0.13675968079102846,3.8757004480219504
100.0,0.18895848219224057,3.936345979116798
100.0,0.15443095348024924,4.001523915511324
100.0,0.17941757401695477,4.039861898581326
100.0,0.10673363265103566,4.111202114813721
100.0,0.11499261000158581,4.209530690675503
100.0,0.15829639670518958,4.237604868001867
100.0,0.16056498257511023,4.277427072146148
100.0,0.160104393683026,4.382231139936224
100.0,0.038256625154069655,4.416494676907941
100.0,0.1949224840833546,4.503624071642745
100.0,0.1844181852159758,4.581376015520445
100.0,0.1837187881547286,4.6263064595325805
100.0,0.15549452379949902,4.683548214312779
100.0,0.17298022157726695,4.747371863494788
100.0,0.013791811990858738,4.804625691973551
100.0,0.05943428335640848,4.891272000172667
100.0,0.15892035218334138,4.937636919008506
100.0,0.05458513902006107,4.990248924509511
100.0,0.19279132570308213,5.040286916528902
100.0,0.10643952868309824,5.111738516060802
100.0,0.15062520614427335,5.152365789678863
100.0,0.060783864998807405,5.2686870331744435
100.0,0.15063767739108178,5.3019351404881165
100.0,0.0845282720452547,5.3498334104617555
